Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Flow IAT Mean,Flow IAT Std,SYN Flag Count,ACK Flag Count
78350854,5,10,0.191446541,149.0858032,2322.6,6.8,730.4375,5596489.571,19800000.0,0,1
78350654,7,9,0.204210165,149.0096049,1659.0,6.888888889,687.1176471,5223376.933,19200000.0,0,1
3861397,1,5,1.553841783,9.323050699,6.0,6.0,6.0,772279.4,1713737.652,0,1
3858424,1,5,1.555039052,9.330234313,6.0,6.0,6.0,771684.8,1712410.219,0,1
3855973,1,5,1.556027493,9.336164958,6.0,6.0,6.0,771194.6,1711312.207,0,1
3855377,1,5,1.556268038,9.337608229,6.0,6.0,6.0,771075.4,1711034.798,0,1
3856157,1,5,1.555953246,9.335719474,6.0,6.0,6.0,771231.4,1711386.175,0,1
3855508,1,5,1.55621516,9.337290961,6.0,6.0,6.0,771101.6,1711097.109,0,1
3855479,1,5,1.556226866,9.337361194,6.0,6.0,6.0,771095.8,1711084.171,0,1
3854700,1,5,1.556541365,9.339248191,6.0,6.0,6.0,770940.0,1710733.199,0,1
3854769,1,5,1.556513503,9.339081019,6.0,6.0,6.0,770953.8,1710760.708,0,1
3854006,1,5,1.556821655,9.340929931,6.0,6.0,6.0,770801.2,1710422.46,0,1
3828123,1,6,1.828572384,10.9714343,6.0,6.0,6.0,638020.5,1548899.587,0,1
3828096,1,6,1.828585281,10.97151169,6.0,6.0,6.0,638016.0,1548900.28,0,1
3828073,1,6,1.828596268,10.97157761,6.0,6.0,6.0,638012.1667,1548892.215,0,1
3827738,1,6,1.828756305,10.97253783,6.0,6.0,6.0,637956.3333,1548749.615,0,1
24831763,1,5,0.241626017,1.449756105,6.0,6.0,6.0,4966352.6,11100000.0,0,1
24828531,1,5,0.241657471,1.449944824,6.0,6.0,6.0,4965706.2,11100000.0,0,1
24857826,1,5,0.241372677,1.448236061,6.0,6.0,6.0,4971565.2,11100000.0,0,1
24828341,1,5,0.24165932,1.449955919,6.0,6.0,6.0,4965668.2,11100000.0,0,1
24855791,1,5,0.241392438,1.448354631,6.0,6.0,6.0,4971158.2,11100000.0,0,1
24837758,1,5,0.241567697,1.449406182,6.0,6.0,6.0,4967551.6,11100000.0,0,1
1873802,4,3,3.735720209,6208.233314,2901.75,8.666666667,1454.125,312300.3333,764401.3711,0,1
78328450,5,9,0.178734547,149.0518451,2322.6,6.888888889,778.7333333,6025265.385,21100000.0,0,1
1829401,1,5,3.279762064,19.67857239,6.0,6.0,6.0,365880.2,808400.7396,0,1
1821974,1,5,3.293131516,19.75878909,6.0,6.0,6.0,364394.8,805073.127,0,1
1830407,1,5,3.277959492,19.66775695,6.0,6.0,6.0,366081.4,808843.1988,0,1
9927113,1,5,0.604405329,3.626431975,6.0,6.0,6.0,1985422.6,4434497.839,0,1
9918125,1,5,0.604953053,3.629718319,6.0,6.0,6.0,1983625.0,4430371.646,0,1
9924123,1,6,0.705351999,4.232111996,6.0,6.0,6.0,1654020.5,4047046.978,0,1
9927115,1,5,0.604405207,3.626431244,6.0,6.0,6.0,1985423.0,4434499.734,0,1
9927128,1,7,0.805872554,4.835235327,6.0,6.0,6.0,1418161.143,3748076.273,0,1
9918125,1,5,0.604953053,3.629718319,6.0,6.0,6.0,1983625.0,4430370.668,0,1
9881206,1,6,0.708415552,4.25049331,6.0,6.0,6.0,1646867.667,4031293.666,0,1
9927133,1,5,0.604404111,3.626424669,6.0,6.0,6.0,1985426.6,4434442.258,0,1
9927138,1,6,0.705137775,4.230826649,6.0,6.0,6.0,1654523.0,4048283.766,0,1
1812660,1,5,3.31005263,19.86031578,6.0,6.0,6.0,362532.0,807621.3373,0,1
1814390,1,5,3.306896533,19.8413792,6.0,6.0,6.0,362878.0,808383.1616,0,1
1813156,1,5,3.309147145,19.85488287,6.0,6.0,6.0,362631.2,807844.4805,0,1
575536,4,3,12.16257541,20212.46282,2901.75,8.666666667,1454.125,95922.66667,234526.6247,0,1
62640,6,3,143.6781609,185616.2197,1933.5,8.666666667,1162.7,7830.0,16021.5038,0,1
78444420,7,8,0.19121819,148.7550039,1659.0,7.0,729.6875,5603172.857,20400000.0,0,1
78450957,6,9,0.191202256,148.8190896,1935.5,6.888888889,730.0625,5603639.786,20400000.0,0,1
78450817,7,9,0.203949438,148.8193552,1659.0,6.888888889,687.1176471,5230054.467,19700000.0,0,1
78450764,7,9,0.203949575,148.8194557,1659.0,6.888888889,687.1176471,5230050.933,19700000.0,0,1
78444507,7,9,0.203965843,148.8313261,1659.0,6.888888889,687.1176471,5229633.8,19700000.0,0,1
78448338,7,9,0.203955882,148.8240579,1659.0,6.888888889,687.1176471,5229889.2,16700000.0,0,1
78446995,6,9,0.191211913,148.8266058,1935.5,6.888888889,730.0625,5603356.786,17300000.0,0,1
78452368,7,9,0.203945405,148.816413,1659.0,6.888888889,687.1176471,5230157.867,17200000.0,0,1
78504521,7,9,0.203809918,148.6411209,1658.142857,6.888888889,686.7647059,5233634.733,17200000.0,0,1
78492268,5,9,0.178361517,148.6643245,2321.4,6.888888889,778.3333333,6037866.769,18400000.0,0,1
78491135,8,10,0.229325261,148.7429122,1450.875,6.8,614.7894737,4617125.588,16200000.0,0,1
78491037,7,9,0.203844931,148.666656,1658.142857,6.888888889,686.7647059,5232735.8,17200000.0,0,1
78504715,5,9,0.178333238,148.6407536,2321.4,6.888888889,778.3333333,6038824.231,18400000.0,0,1
12042965,1,5,0.498216178,2.989297071,6.0,6.0,6.0,2408593.0,5369411.166,0,1
12042959,1,5,0.498216427,2.98929856,6.0,6.0,6.0,2408591.8,5369393.506,0,1
12041981,1,5,0.49825689,2.989541339,6.0,6.0,6.0,2408396.2,5368961.4,0,1
12042959,1,6,0.581252498,3.487514987,6.0,6.0,6.0,2007159.833,4902183.668,0,1
12041984,1,5,0.498256766,2.989540594,6.0,6.0,6.0,2408396.8,5369549.007,0,1
12041980,1,5,0.498256931,2.989541587,6.0,6.0,6.0,2408396.0,5368955.922,0,1
12042009,1,5,0.498255731,2.989534387,6.0,6.0,6.0,2408401.8,5368962.981,0,1
12041977,1,6,0.581299898,3.487799387,6.0,6.0,6.0,2006996.167,4901766.807,0,1
12042000,1,6,0.581298788,3.487792725,6.0,6.0,6.0,2007000.0,4902244.669,0,1
12041999,1,6,0.581298836,3.487793015,6.0,6.0,6.0,2006999.833,4902247.49,0,1
12043028,1,6,0.581249168,3.487495005,6.0,6.0,6.0,2007171.333,4902687.447,0,1
12043035,1,5,0.498213283,2.989279696,6.0,6.0,6.0,2408607.0,5369966.683,0,1
12011014,1,6,0.582798422,116.9759689,1375.0,5.0,347.5,2001835.667,4891057.555,1,1
12042022,1,5,0.498255193,2.98953116,6.0,6.0,6.0,2408404.4,5369527.165,0,1
24213724,1,6,0.289092252,1.734553512,6.0,6.0,6.0,4035620.667,9879142.393,0,1
12042017,1,4,0.415212834,2.491277001,6.0,6.0,6.0,3010504.25,6002118.585,0,1
12011017,1,5,0.499541379,116.4763983,1375.0,4.8,396.2857143,2402203.4,5357316.855,1,1
8020168,1,5,0.748114005,4.488684028,6.0,6.0,6.0,1604033.6,3579803.741,0,1
8051145,1,6,0.869441551,5.216649309,6.0,6.0,6.0,1341857.5,3272501.823,0,1
8027166,1,5,0.747461807,4.484770839,6.0,6.0,6.0,1605433.2,3582935.493,0,1
8027109,1,5,0.747467114,4.484802685,6.0,6.0,6.0,1605421.8,3582922.786,0,1
8048145,1,5,0.745513407,4.473080443,6.0,6.0,6.0,1609629.0,3582848.583,0,1
8051141,1,5,0.745235986,4.471415915,6.0,6.0,6.0,1610228.2,3584208.516,0,1
8052086,1,6,0.869339945,5.21603967,6.0,6.0,6.0,1342014.333,3272877.598,0,1
8027161,1,6,0.872039318,5.232235905,6.0,6.0,6.0,1337860.167,3271009.73,0,1
8017258,1,5,0.748385545,4.490313272,6.0,6.0,6.0,1603451.6,3578517.568,0,1
8024119,1,5,0.74774564,4.486473842,6.0,6.0,6.0,1604823.8,3579357.689,0,1
8052122,1,5,0.745145193,4.470871157,6.0,6.0,6.0,1610424.4,3584626.456,0,1
8027111,1,5,0.747466928,4.484801568,6.0,6.0,6.0,1605422.2,3582925.274,0,1
8027168,1,6,0.872038557,5.232231342,6.0,6.0,6.0,1337861.333,3271008.556,0,1
78464401,6,10,0.203914129,148.8700589,1935.5,6.8,687.4705882,5230960.067,17700000.0,0,1
78458786,6,9,0.191183177,148.8042397,1935.5,6.888888889,730.0625,5604199.0,18300000.0,0,1
78488618,7,9,0.203851213,148.6712379,1658.142857,6.888888889,686.7647059,5232574.533,17700000.0,0,1
78488840,5,10,0.191109972,148.7472614,2321.4,6.8,730.0625,5606345.714,18300000.0,0,1
78488841,6,9,0.191109969,148.6708155,1934.5,6.888888889,729.6875,5606345.786,18300000.0,0,1
78488811,5,9,0.178369373,148.6708723,2321.4,6.888888889,778.3333333,6037600.846,18900000.0,0,1
78488645,7,9,0.203851143,148.6711868,1658.142857,6.888888889,686.7647059,5232576.333,17700000.0,0,1
78503033,8,9,0.216552143,148.6439384,1450.875,6.888888889,648.6111111,4906439.563,17100000.0,0,1
78503071,8,9,0.216552038,148.6438664,1450.875,6.888888889,648.6111111,4906441.937,17100000.0,0,1
78490529,5,9,0.178365469,148.6676182,2321.4,6.888888889,778.3333333,6037733.0,18900000.0,0,1
10044009,1,5,0.59737103,139.2870118,1375.0,4.8,396.2857143,2008801.8,4483267.186,1,1
10044054,1,6,0.696929746,139.8837561,1375.0,5.0,347.5,1674009.0,4092954.932,1,1
10044051,1,6,0.696929954,139.8837979,1375.0,5.0,347.5,1674008.5,4092953.705,1,1
6049177,1,5,0.991870464,5.951222786,6.0,6.0,6.0,1209835.4,2694462.517,0,1
6045128,1,5,0.992534815,5.955208889,6.0,6.0,6.0,1209025.6,2694891.964,0,1
6045144,1,5,0.992532188,5.955193127,6.0,6.0,6.0,1209028.8,2694914.92,0,1
6045091,1,6,1.157964371,6.947786229,6.0,6.0,6.0,1007515.167,2460410.113,0,1
60455,5,3,132.3298321,192424.1171,2321.4,8.666666667,1292.555556,8636.428571,22264.65496,0,1
60380,5,3,132.4942034,192663.1335,2321.4,8.666666667,1292.555556,8625.714286,22262.04601,0,1
60494,5,3,132.2445201,192300.0628,2321.4,8.666666667,1292.555556,8642.0,22321.60083,0,1
78468600,6,10,0.203903217,148.8620926,1935.5,6.8,687.4705882,5231240.0,17700000.0,0,1
78468527,7,10,0.21664737,148.8622311,1659.0,6.8,649.2777778,4904282.937,17100000.0,0,1
78541439,7,10,0.216446251,148.6476457,1658.142857,6.8,648.9444444,4908839.938,17600000.0,0,1
8046086,1,6,0.869988215,5.219929292,6.0,6.0,6.0,1341014.333,3276321.949,0,1
8046083,1,6,0.86998854,5.219931239,6.0,6.0,6.0,1341013.833,3276320.275,0,1
8033008,1,6,0.871404585,174.9033488,1375.0,5.0,347.5,1338834.667,3274447.86,1,1
8045098,1,6,0.870095057,5.22057034,6.0,6.0,6.0,1340849.667,3275923.611,0,1
8033063,1,7,0.995884135,5.975304812,6.0,6.0,6.0,1147580.429,3031686.398,0,1
8032051,1,6,0.87150841,174.9241881,1375.0,5.0,347.5,1338675.167,3274043.728,1,1
8041093,1,6,0.870528422,5.223170532,6.0,6.0,6.0,1340182.167,3276243.296,0,1
8032059,1,5,0.747006465,174.1770074,1375.0,4.8,396.2857143,1606411.8,3586322.947,1,1
8041066,1,5,0.746169724,4.477018346,6.0,6.0,6.0,1608213.2,3588639.195,0,1
4046333,1,5,1.482824078,8.896944468,6.0,6.0,6.0,809266.6,1801602.487,0,1
4047213,1,5,1.482501662,8.895009974,6.0,6.0,6.0,809442.6,1802520.556,0,1
4040194,1,5,1.485077202,8.91046321,6.0,6.0,6.0,808038.8,1798853.376,0,1
4041200,1,5,1.484707513,8.908245076,6.0,6.0,6.0,808240.0,1799827.842,0,1
78424690,6,9,0.191266296,166.2486648,2163.666667,6.222222222,900.8125,5601763.571,18800000.0,1,1
78424428,7,9,0.204018064,166.2492202,1854.571429,6.222222222,847.8235294,5228295.2,18200000.0,1,1
78432345,7,9,0.203997471,148.8544044,1659.0,6.888888889,687.1176471,5228823.0,18200000.0,0,1
78424764,6,9,0.191266116,166.2485079,2163.666667,6.222222222,900.8125,5601768.857,18800000.0,1,1
78424683,5,9,0.178515226,166.2486796,2596.4,6.222222222,960.8666667,6032667.923,19500000.0,1,1
78431318,7,10,0.216750151,148.9328536,1659.0,6.8,649.2777778,4901957.375,17600000.0,0,1
78427310,6,9,0.191259907,166.243111,2163.666667,6.222222222,900.8125,5601950.714,18800000.0,1,1
78431905,6,9,0.191248702,148.8552395,1935.5,6.888888889,730.0625,5602278.929,19300000.0,0,1
78479297,5,9,0.178390997,148.6888956,2321.4,6.888888889,778.3333333,6036869.0,20000000.0,0,1
6042080,1,5,0.993035511,5.958213066,6.0,6.0,6.0,1208416.0,2693016.008,0,1
6046082,1,5,0.992378205,5.954269228,6.0,6.0,6.0,1209216.4,2693152.764,0,1
6038055,1,5,0.993697474,5.962184843,6.0,6.0,6.0,1207611.0,2694035.453,0,1
2041284,1,5,2.939326424,17.63595854,6.0,6.0,6.0,408256.8,904383.8557,0,1
2044178,1,5,2.935165137,17.61099082,6.0,6.0,6.0,408835.6,905708.3883,0,1
2044157,1,6,3.424394506,20.54636704,6.0,6.0,6.0,340692.8333,827096.1587,0,1
2042068,1,6,3.427897602,688.0280187,1375.0,5.0,347.5,340344.6667,826252.5027,1,1
2044167,1,5,2.935180932,17.61108559,6.0,6.0,6.0,408833.4,905689.7069,0,1
2044179,1,6,3.424357652,20.54614591,6.0,6.0,6.0,340696.5,827092.8555,0,1
1820248,6,3,4.944381205,6390.887396,1934.5,8.666666667,1163.3,227531.0,643166.1687,0,1
1809840,4,3,3.867745215,6427.640012,2901.75,8.666666667,1454.125,301640.0,737673.5214,0,1
563500,5,3,14.19698314,20644.18811,2321.4,8.666666667,1292.555556,80500.0,212489.6612,0,1
52824,5,3,151.4463123,220221.8688,2321.4,8.666666667,1292.555556,7546.285714,19202.02311,0,1
30252,6,3,297.5009917,384338.2256,1933.5,8.666666667,1162.7,3781.5,7378.688772,0,1
27810,5,3,287.6663071,418302.7688,2321.4,8.666666667,1292.555556,3972.857143,9649.620397,0,1
28826,5,3,277.5272324,403351.1413,2320.2,8.666666667,1291.888889,4118.0,9613.306906,0,1
27937,5,3,286.3585925,416186.4194,2320.2,8.666666667,1291.888889,3991.0,9647.077571,0,1
29046,6,3,309.8533361,400296.0821,1933.5,8.666666667,1162.7,3630.75,9014.352298,0,1
1865703,4,3,3.751936937,6231.967253,2900.25,8.666666667,1453.375,310950.5,759851.1226,0,1
77314556,6,10,0.206946801,151.0840986,1935.5,6.8,687.4705882,5154303.733,18700000.0,0,1
77319548,7,10,0.219866779,151.0743441,1659.0,6.8,649.2777778,4832471.75,18100000.0,0,1
78431418,5,10,0.191249889,148.9326637,2322.6,6.8,730.4375,5602244.143,19500000.0,0,1
78431403,6,10,0.203999921,148.9326922,1935.5,6.8,687.4705882,5228760.2,18900000.0,0,1
4039003,1,5,1.485515114,8.913090681,6.0,6.0,6.0,807800.6,1796742.292,0,1
4038019,1,5,1.48587711,8.915262657,6.0,6.0,6.0,807603.8,1796294.184,0,1
4032056,1,6,1.736086999,10.41652199,6.0,6.0,6.0,672009.3333,1639647.709,0,1
4027986,1,6,1.737841194,348.809554,1375.0,5.0,347.5,671331.0,1639479.235,1,1
4031991,1,5,1.48809856,346.9749808,1375.0,4.8,396.2857143,806398.2,1795290.868,1,1
4027984,1,6,1.737842057,348.8097271,1375.0,5.0,347.5,671330.6667,1639506.478,1,1
4037035,1,5,1.486239282,8.917435692,6.0,6.0,6.0,807407.0,1795847.065,0,1
4038999,1,6,1.733102682,10.39861609,6.0,6.0,6.0,673166.5,1642496.357,0,1
4039012,1,6,1.733097104,10.39858262,6.0,6.0,6.0,673168.6667,1642493.406,0,1
4039013,1,6,1.733096675,10.39858005,6.0,6.0,6.0,673168.8333,1642496.143,0,1
3981030,1,6,1.758338922,10.55003353,6.0,6.0,6.0,663505.0,1614424.802,0,1
3980002,1,6,1.758793086,10.55275852,6.0,6.0,6.0,663333.6667,1614004.059,0,1
3979072,1,6,1.759204156,10.55522494,6.0,6.0,6.0,663178.6667,1613553.03,0,1
3978069,1,6,1.759647708,10.55788625,6.0,6.0,6.0,663011.5,1613141.596,0,1
3981034,1,6,1.758337156,10.55002293,6.0,6.0,6.0,663505.6667,1614374.965,0,1
3978041,1,6,1.759660094,10.55796056,6.0,6.0,6.0,663006.8333,1613201.198,0,1
3978066,1,6,1.759649035,10.55789421,6.0,6.0,6.0,663011.0,1613173.747,0,1
3978038,1,6,1.759661421,10.55796853,6.0,6.0,6.0,663006.3333,1613183.617,0,1
3978029,1,6,1.759665402,10.55799241,6.0,6.0,6.0,663004.8333,1613179.442,0,1
12910948,1,6,0.542175524,108.8223731,1375.0,5.0,347.5,2151824.667,5259041.938,1,1
12912800,1,6,0.542097763,108.8067654,1375.0,5.0,347.5,2152133.333,5259805.053,1,1
12911710,1,6,0.542143527,108.8159508,1375.0,5.0,347.5,2151951.667,5259391.568,1,1
43119,1,6,162.3414272,974.0485633,6.0,6.0,6.0,7186.5,10449.37959,0,1
35076,1,6,199.5666553,40055.87866,1375.0,5.0,347.5,5846.0,9462.762683,1,1
12910905,1,5,0.464723426,108.3580121,1375.0,4.8,396.2857143,2582181.0,5760456.496,1,1
32054,1,5,187.1841268,43645.0989,1375.0,4.8,396.2857143,6410.8,8865.544439,1,1
12917760,1,6,0.541889616,108.7649871,1375.0,5.0,347.5,2152960.0,5261325.233,1,1
38094,1,5,157.5051189,945.0307135,6.0,6.0,6.0,7618.8,10417.67125,0,1
110486,6,3,81.45828431,105235.0524,1933.5,8.666666667,1162.7,13810.75,32702.21599,0,1
77320456,7,9,0.206931009,150.9949709,1659.0,6.888888889,687.1176471,5154697.067,19200000.0,0,1
78426766,7,10,0.216762731,148.8649934,1658.142857,6.8,648.9444444,4901672.875,18800000.0,0,1
78427750,5,9,0.178508245,148.7866221,2321.4,6.888888889,778.3333333,6032903.846,20800000.0,0,1
78387026,7,10,0.216872624,148.9404637,1658.142857,6.8,648.9444444,4899189.125,18800000.0,0,1
78429111,7,10,0.21675625,148.9370446,1659.0,6.8,649.2777778,4901819.438,18800000.0,0,1
78447160,6,10,0.203958945,148.9027774,1935.5,6.8,687.4705882,5229810.667,19400000.0,0,1
78430639,6,9,0.191251789,148.8576422,1935.5,6.888888889,730.0625,5602188.5,20100000.0,0,1
78433236,7,10,0.21674485,148.9292116,1659.0,6.8,649.2777778,4902077.25,18800000.0,0,1
78529641,6,10,0.203744724,148.7463823,1935.5,6.8,687.4705882,5235309.4,19700000.0,0,1
78533423,5,10,0.19100148,148.739219,2322.6,6.8,730.4375,5609530.214,20400000.0,0,1
78529189,7,9,0.203745896,148.6708337,1659.0,6.888888889,687.1176471,5235279.267,19700000.0,0,1
78545046,7,9,0.203704763,148.6408194,1659.0,6.888888889,687.1176471,5236336.4,19700000.0,0,1
78529714,6,9,0.191010501,166.0263273,2163.666667,6.222222222,900.8125,5609265.286,20400000.0,1,1
1979004,1,5,3.031828132,18.19096879,6.0,6.0,6.0,395800.8,873869.8215,0,1
1976067,1,5,3.036334294,18.21800577,6.0,6.0,6.0,395213.4,870780.642,0,1
1976976,1,5,3.034938209,18.20962925,6.0,6.0,6.0,395395.2,871248.5416,0,1
10974913,1,6,0.637818268,128.0192381,1375.0,5.0,347.5,1829152.167,4477651.081,1,1
10913829,1,6,0.641388096,3.848328575,6.0,6.0,6.0,1818971.5,4443736.764,0,1
10912819,1,6,0.641447457,3.848684744,6.0,6.0,6.0,1818803.167,4443321.591,0,1
10913859,1,5,0.549759714,3.298558283,6.0,6.0,6.0,2182771.8,4867811.114,0,1
10917784,1,5,0.549562072,3.297372434,6.0,6.0,6.0,2183556.8,4870833.29,0,1
10913857,1,5,0.549759815,3.298558887,6.0,6.0,6.0,2182771.4,4867971.74,0,1
10912815,1,6,0.641447692,3.848686155,6.0,6.0,6.0,1818802.5,4443323.187,0,1
10912810,1,5,0.54981256,3.298875358,6.0,6.0,6.0,2182562.0,4866877.36,0,1
10913696,1,5,0.549767925,3.298607548,6.0,6.0,6.0,2182739.2,4867333.124,0,1
10917960,1,6,0.641145415,3.846872493,6.0,6.0,6.0,1819660.0,4447396.593,0,1
10895796,1,6,0.64244962,3.85469772,6.0,6.0,6.0,1815966.0,4442260.11,0,1
10912691,1,5,0.549818555,3.298911332,6.0,6.0,6.0,2182538.2,4866897.266,0,1
78396440,7,10,0.216846581,148.9225786,1658.142857,6.8,648.9444444,4899777.5,16300000.0,0,1
78421065,7,9,0.204026813,148.7993054,1658.142857,6.888888889,686.7647059,5228071.0,16900000.0,0,1
78414875,7,9,0.204042919,148.8110515,1658.142857,6.888888889,686.7647059,5227658.333,16900000.0,0,1
78416783,6,9,0.191285582,148.8074307,1934.5,6.888888889,729.6875,5601198.786,17400000.0,0,1
78416783,6,9,0.191285582,148.8074307,1934.5,6.888888889,729.6875,5601198.786,17400000.0,0,1
78419143,6,9,0.191279826,148.8029524,1934.5,6.888888889,729.6875,5601367.357,17400000.0,0,1
78419142,7,10,0.216783805,148.8794662,1658.142857,6.8,648.9444444,4901196.375,16300000.0,0,1
78475439,5,9,0.178399767,148.7726625,2322.6,6.888888889,778.7333333,6036572.231,18100000.0,0,1
78475391,5,9,0.178399876,148.7727535,2322.6,6.888888889,778.7333333,6036568.538,18100000.0,0,1
78472452,6,10,0.203893208,148.8547854,1935.5,6.8,687.4705882,5231496.8,16900000.0,0,1
78486706,5,10,0.191115168,148.8277518,2322.6,6.8,730.4375,5606193.286,17700000.0,0,1
78486702,6,9,0.191115178,148.7513133,1935.5,6.888888889,730.0625,5606193.0,17700000.0,0,1
78539037,7,9,0.203720349,166.0066191,1854.571429,6.222222222,847.8235294,5235935.8,17200000.0,1,1
78495400,6,9,0.191094,166.0989052,2163.666667,6.222222222,900.8125,5606814.286,17700000.0,1,1
78539418,7,9,0.20371936,166.0058138,1854.571429,6.222222222,847.8235294,5235961.2,17200000.0,1,1
78539413,6,9,0.190986913,166.0058244,2163.666667,6.222222222,900.8125,5609958.071,17700000.0,1,1
34046,1,5,176.2321565,1057.392939,6.0,6.0,6.0,6809.2,6541.25089,0,1
34041,1,5,176.2580418,1057.548251,6.0,6.0,6.0,6808.2,5896.992768,0,1
34050,1,6,205.5800294,1233.480176,6.0,6.0,6.0,5675.0,6187.297924,0,1
12158581,1,6,0.575725078,115.5562479,1375.0,5.0,347.5,2026430.167,4951001.064,1,1
12158548,1,5,0.493479978,115.0630815,1375.0,4.8,396.2857143,2431709.6,5422472.787,1,1
12173580,1,6,0.575015731,115.4138717,1375.0,5.0,347.5,2028930.0,4956684.033,1,1
12112568,1,5,0.495353256,115.4998676,1375.0,4.8,396.2857143,2422513.6,5409103.909,1,1
12116621,1,6,0.577718821,115.9564205,1375.0,5.0,347.5,2019436.833,4938280.328,1,1
12112676,1,5,0.49534884,115.4988377,1375.0,4.8,396.2857143,2422535.2,5409677.461,1,1
12116616,1,6,0.57771906,115.9564684,1375.0,5.0,347.5,2019436.0,4938279.837,1,1
12112627,1,5,0.495350843,115.499305,1375.0,4.8,396.2857143,2422525.4,5409124.339,1,1
8964690,1,5,0.669292524,4.015755146,6.0,6.0,6.0,1792938.0,3990199.039,0,1
8952178,1,5,0.67022796,4.021367761,6.0,6.0,6.0,1790435.6,3986725.7,0,1
8901617,1,6,0.786373981,157.836492,1375.0,5.0,347.5,1483602.833,3621190.926,1,1
8952420,1,5,0.670209843,4.021259056,6.0,6.0,6.0,1790484.0,3986831.565,0,1
8851740,1,6,0.790804972,158.725855,1375.0,5.0,347.5,1475290.0,3605385.991,1,1
8957816,1,6,0.781440476,4.688642857,6.0,6.0,6.0,1492969.333,3641811.684,0,1
8900548,1,6,0.786468429,157.8554489,1375.0,5.0,347.5,1483424.667,3620924.194,1,1
8961798,1,6,0.781093258,4.68655955,6.0,6.0,6.0,1493633.0,3641972.87,0,1
8930592,1,6,0.783822618,157.3243969,1375.0,5.0,347.5,1488432.0,3639619.049,1,1
8900757,1,6,0.786449962,157.8517423,1375.0,5.0,347.5,1483459.5,3620994.302,1,1
8852757,1,6,0.790714124,158.7076207,1375.0,5.0,347.5,1475459.5,3605793.83,1,1
8901659,1,6,0.786370271,157.8357472,1375.0,5.0,347.5,1483609.833,3621377.937,1,1
8964685,1,5,0.669292898,4.015757386,6.0,6.0,6.0,1792937.0,3990195.349,0,1
8952135,1,6,0.781936376,4.691618256,6.0,6.0,6.0,1492022.5,3639963.039,0,1
8952310,1,6,0.781921091,4.691526545,6.0,6.0,6.0,1492051.667,3640043.877,0,1
8952480,1,5,0.670205351,4.021232106,6.0,6.0,6.0,1790496.0,3986322.714,0,1
8961793,1,5,0.669508881,4.017053284,6.0,6.0,6.0,1792358.6,3988819.982,0,1
8958829,1,6,0.781352116,4.688112699,6.0,6.0,6.0,1493138.167,3644167.768,0,1
8901664,1,6,0.786369829,157.8356586,1375.0,5.0,347.5,1483610.667,3621389.254,1,1
8958788,1,5,0.669733451,4.018400703,6.0,6.0,6.0,1791757.6,3987477.973,0,1
8901490,1,6,0.786385201,157.8387439,1375.0,5.0,347.5,1483581.667,3620388.251,1,1
8952244,1,5,0.670223019,4.021338114,6.0,6.0,6.0,1790448.8,3986763.58,0,1
8961844,1,5,0.669505071,4.017030424,6.0,6.0,6.0,1792368.8,3988813.977,0,1
8900637,1,5,0.674109055,157.1797614,1375.0,4.8,396.2857143,1780127.4,3965969.31,1,1
8957672,1,5,0.66981689,4.01890134,6.0,6.0,6.0,1791534.4,3987047.596,0,1
8900709,1,6,0.786454203,157.8525935,1375.0,5.0,347.5,1483451.5,3621006.355,1,1
8851703,1,6,0.790808277,158.7265185,1375.0,5.0,347.5,1475283.833,3605392.963,1,1
78430949,8,9,0.216751171,166.2353977,1622.75,6.222222222,800.7222222,4901934.313,17100000.0,1,1
78487010,7,9,0.20385539,148.6742838,1658.142857,6.888888889,686.7647059,5232467.333,17600000.0,0,1
78486959,6,9,0.191114552,148.6743804,1934.5,6.888888889,729.6875,5606211.357,18200000.0,0,1
78490920,6,9,0.191104907,148.6668776,1934.5,6.888888889,729.6875,5606494.286,18200000.0,0,1
10214699,1,5,0.587388821,3.524332925,6.0,6.0,6.0,2042939.8,4559527.789,0,1
10214614,1,5,0.587393709,3.524362252,6.0,6.0,6.0,2042922.8,4559489.753,0,1
10209676,1,5,0.587677807,3.526066841,6.0,6.0,6.0,2041935.2,4559316.852,0,1
10209676,1,5,0.587677807,3.526066841,6.0,6.0,6.0,2041935.2,4559317.217,0,1
10209690,1,5,0.587677001,3.526062006,6.0,6.0,6.0,2041938.0,4559370.242,0,1
10205672,1,6,0.685893099,4.115358597,6.0,6.0,6.0,1700945.333,4162597.516,0,1
10209697,1,6,0.685622698,4.113736186,6.0,6.0,6.0,1701616.167,4162409.074,0,1
10209690,1,6,0.685623168,4.113739007,6.0,6.0,6.0,1701615.0,4162355.168,0,1
10209730,1,5,0.587674699,3.526048191,6.0,6.0,6.0,2041946.0,4559445.581,0,1
10209683,1,6,0.685623638,4.113741827,6.0,6.0,6.0,1701613.833,4162404.036,0,1
10205704,1,6,0.685890949,4.115345693,6.0,6.0,6.0,1700950.667,4162632.438,0,1
10160700,1,6,0.688928912,138.2778746,1375.0,5.0,347.5,1693450.0,4141660.621,1,1
10165721,1,5,0.590218834,3.541313007,6.0,6.0,6.0,2033144.2,4532582.823,0,1
10165647,1,6,0.688593653,4.131561916,6.0,6.0,6.0,1694274.5,4138138.857,0,1
