Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Fwd Packet Length Mean,Bwd Packet Length Mean,Packet Length Mean,Flow IAT Mean,Flow IAT Std,SYN Flag Count,ACK Flag Count
1840199,3,5,4.347355911,6318.338397,8.666666667,2320.2,1291.888889,262885.5714,687773.689,0,0
8237731,5,0,0.606963252,3.641779514,6.0,0.0,6.0,2059432.75,4116894.914,0,1
1841067,3,4,3.802142996,6315.359517,8.666666667,2900.25,1453.375,306844.5,743042.3052,0,0
8234781,4,0,0.485744551,2.914467306,6.0,0.0,6.0,2744927.0,4754068.973,0,1
1847601,3,6,4.871181603,6293.025388,8.666666667,1933.5,1162.7,230950.125,647010.2522,0,0
8208808,4,0,0.487281466,2.923688799,6.0,0.0,6.0,2736269.333,4737602.941,0,1
1845116,3,6,4.877742104,6301.500827,8.666666667,1933.5,1162.7,230639.5,646491.6183,0,0
8211011,5,0,0.608938412,3.653630473,6.0,0.0,6.0,2052752.75,4104028.169,0,1
1847739,3,7,5.412019771,6292.555388,8.666666667,1657.285714,1057.0,205304.3333,610110.5701,0,0
8206820,4,0,0.487399504,2.924397026,6.0,0.0,6.0,2735606.667,4735598.909,0,1
1847576,3,6,4.871247516,6293.110541,8.666666667,1933.5,1162.7,230947.0,646991.2216,0,0
8207667,4,0,0.487349207,2.924095239,6.0,0.0,6.0,2735889.0,4736230.794,0,1
1847112,3,6,4.872471187,6294.691389,8.666666667,1933.5,1162.7,230889.0,645569.2994,0,0
8204799,4,0,0.48751956,2.925117361,6.0,0.0,6.0,2734933.0,4734427.754,0,1
1847114,3,4,3.789695709,6294.684573,8.666666667,2900.25,1453.375,307852.3333,745025.772,0,0
8205807,5,0,0.609324592,3.65594755,6.0,0.0,6.0,2051451.75,4099565.511,0,1
1834169,3,5,4.361648245,6339.110518,8.666666667,2320.2,1291.888889,262024.1429,690569.6689,0,0
8203804,5,0,0.609473361,3.656840168,6.0,0.0,6.0,2050951.0,4099838.089,0,1
1834145,3,5,4.361705318,6339.193466,8.666666667,2320.2,1291.888889,262020.7143,690618.4174,0,0
8202789,5,0,0.609548777,3.65729266,6.0,0.0,6.0,2050697.25,4100346.515,0,1
1834160,3,4,3.816460941,6339.141623,8.666666667,2900.25,1453.375,305693.3333,745953.4381,0,0
8201212,5,0,0.609665986,3.657995916,6.0,0.0,6.0,2050303.0,4099967.335,0,1
1858937,3,5,4.303534762,6254.649835,8.666666667,2320.2,1291.888889,265562.4286,700013.1017,0,0
8188358,4,0,0.488498427,2.93099056,6.0,0.0,6.0,2729452.667,4726225.695,0,1
1858084,3,6,4.843699208,6257.521188,8.666666667,1933.5,1162.7,232260.5,654539.4263,0,0
8188885,4,0,0.488466989,2.930801935,6.0,0.0,6.0,2729628.333,4726814.867,0,1
1860091,3,6,4.838472956,6250.769452,8.666666667,1933.5,1162.7,232511.375,655583.7735,0,0
8182761,4,0,0.488832559,2.932995355,6.0,0.0,6.0,2727587.0,4723480.978,0,1
1859999,3,6,4.838712279,6251.07863,8.666666667,1933.5,1162.7,232499.875,655559.1912,0,0
8183790,5,0,0.610963869,3.665783213,6.0,0.0,6.0,2045947.5,4090522.362,0,1
1860287,3,5,4.300411711,6250.11087,8.666666667,2320.2,1291.888889,265755.2857,700865.6469,0,0
8181731,4,0,0.488894098,2.93336459,6.0,0.0,6.0,2727243.667,4722889.771,0,1
53198,3,6,169.1792925,218673.6343,8.666666667,1934.5,1163.3,6649.75,17715.90811,0,0
39537,3,6,227.6348737,294230.7206,8.666666667,1934.5,1163.3,4942.125,12595.66678,0,0
39450,3,5,202.7883397,294879.5944,8.666666667,2321.4,1292.555556,5635.714286,13512.89039,0,0
39294,3,4,178.1442459,296050.2876,8.666666667,2901.75,1454.125,6549.0,14509.64937,0,0
39306,3,5,203.5312675,295959.9043,8.666666667,2321.4,1292.555556,5615.142857,13470.9884,0,0
39099,3,4,179.0327118,297526.791,8.666666667,2901.75,1454.125,6516.5,14625.51615,0,0
23400,3,5,341.8803419,496880.3419,8.666666667,2320.2,1291.888889,3342.857143,6788.341904,0,0
23396,3,4,299.1964438,496965.2932,8.666666667,2900.25,1453.375,3899.333333,7336.801119,0,0
11400,3,6,789.4736842,1020438.596,8.666666667,1934.5,1163.3,1425.0,2862.338504,0,0
11324,3,6,794.7721653,1027287.178,8.666666667,1934.5,1163.3,1415.5,2902.683487,0,0
11240,3,4,622.7758007,1034964.413,8.666666667,2901.75,1454.125,1873.333333,3283.824701,0,0
13764,3,5,581.2263877,845175.821,8.666666667,2321.4,1292.555556,1966.285714,4016.087678,0,0
14402,3,6,624.9132065,807735.0368,8.666666667,1934.5,1163.3,1800.25,4036.209422,0,0
14389,3,7,694.9753284,808464.7995,8.666666667,1658.142857,1057.545455,1598.777778,3781.907382,0,0
13376,3,6,672.84689,869691.9856,8.666666667,1934.5,1163.3,1672.0,3749.440453,0,0
44462,3,6,202.4200441,261504.2058,8.666666667,1933.5,1162.7,5557.75,15120.39225,0,0
8118822,4,0,0.492682313,2.956093877,6.0,0.0,6.0,2706274.0,4686523.347,0,1
45195,3,4,154.8843899,257262.9716,8.666666667,2900.25,1453.375,7532.5,17386.14532,0,0
8116819,4,0,0.492803893,2.956823357,6.0,0.0,6.0,2705606.333,4684501.835,0,1
45640,3,6,197.1954426,254886.0649,8.666666667,1934.5,1163.3,5705.0,15070.41329,0,0
8115817,5,0,0.61608092,3.696485517,6.0,0.0,6.0,2028954.25,4056571.194,0,1
44808,3,6,200.8569898,259484.9134,8.666666667,1933.5,1162.7,5601.0,15028.34419,0,0
8117797,4,0,0.492744522,2.95646713,6.0,0.0,6.0,2705932.333,4685957.542,0,1
8112781,5,0,0.616311472,3.697868832,6.0,0.0,6.0,2028195.25,4055720.527,0,1
21904,3,4,319.5763331,530816.2893,8.666666667,2900.25,1453.375,3650.666667,5569.000617,0,0
8092809,4,0,0.494265959,2.965595753,6.0,0.0,6.0,2697603.0,4670641.279,0,1
22095,3,6,407.3319756,526227.6533,8.666666667,1933.5,1162.7,2761.875,5049.195988,0,0
8090805,5,0,0.617985479,3.707912871,6.0,0.0,6.0,2022701.25,4044737.86,0,1
21709,3,6,414.5746004,535584.3199,8.666666667,1933.5,1162.7,2713.625,4949.474718,0,0
8091772,5,0,0.617911627,3.707469761,6.0,0.0,6.0,2022943.0,4043882.083,0,1
21897,3,4,319.6784948,530985.9798,8.666666667,2900.25,1453.375,3649.5,5599.248655,0,0
8090798,5,0,0.617986013,3.707916079,6.0,0.0,6.0,2022699.5,4045397.0,0,1
22281,3,4,314.1690229,521834.7471,8.666666667,2900.25,1453.375,3713.5,5638.493762,0,0
8089803,5,0,0.618062022,3.708372132,6.0,0.0,6.0,2022450.75,4043572.86,0,1
26125,3,6,344.4976077,445052.6316,8.666666667,1933.5,1162.7,3265.625,5768.857177,0,0
8086826,4,0,0.494631639,2.967789835,6.0,0.0,6.0,2695608.667,4668927.704,0,1
25747,3,6,349.555288,451586.5926,8.666666667,1933.5,1162.7,3218.375,5704.567892,0,0
8085783,4,0,0.494695443,2.968172656,6.0,0.0,6.0,2695261.0,4668327.26,0,1
26371,3,4,265.4431004,440900.9897,8.666666667,2900.25,1453.375,4395.166667,6518.873198,0,0
8085818,4,0,0.494693301,2.968159808,6.0,0.0,6.0,2695272.667,4668345.735,0,1
40350,3,6,223.0483271,288153.6555,8.666666667,1933.5,1162.7,5043.75,10125.36153,0,0
8078788,5,0,0.618904717,3.713428301,6.0,0.0,6.0,2019697.0,4038726.694,0,1
40580,3,4,172.4987679,286520.4534,8.666666667,2900.25,1453.375,6763.333333,11439.64095,0,0
8077773,4,0,0.495185988,2.971115925,6.0,0.0,6.0,2692591.0,4662843.613,0,1
40806,3,6,220.5558006,284933.5882,8.666666667,1933.5,1162.7,5100.75,10213.32569,0,0
8074800,4,0,0.495368306,2.972209838,6.0,0.0,6.0,2691600.0,4661983.624,0,1
40120,3,6,224.3270189,289805.5833,8.666666667,1933.5,1162.7,5015.0,9153.464855,0,0
8066798,4,0,0.495859696,2.975158173,6.0,0.0,6.0,2688932.667,4657364.533,0,1
40226,3,4,174.0168051,289041.9132,8.666666667,2900.25,1453.375,6704.333333,10269.49429,0,0
8065785,5,0,0.619902465,3.719414787,6.0,0.0,6.0,2016446.25,4032227.86,0,1
40594,3,5,197.0734591,286421.6387,8.666666667,2320.2,1291.888889,5799.142857,9744.265124,0,0
8063666,4,0,0.496052292,2.976313751,6.0,0.0,6.0,2687888.667,4654701.507,0,1
39584,3,6,227.3645918,293729.7898,8.666666667,1933.5,1162.7,4948.0,8718.434656,0,0
8066816,4,0,0.495858589,2.975151534,6.0,0.0,6.0,2688938.667,4657375.791,0,1
40641,3,5,196.8455501,286090.4013,8.666666667,2320.2,1291.888889,5805.857143,9372.774819,0,0
8063782,5,0,0.620056445,3.72033867,6.0,0.0,6.0,2015945.5,4031375.016,0,1
40784,3,5,196.155355,285087.2891,8.666666667,2320.2,1291.888889,5826.285714,9778.403921,0,0
8063029,4,0,0.496091481,2.976548888,6.0,0.0,6.0,2687676.333,4654127.619,0,1
48436,3,6,185.8122058,240048.7241,8.666666667,1933.5,1162.7,6054.5,11344.94971,0,0
8059807,5,0,0.620362249,3.722173496,6.0,0.0,6.0,2014951.75,4029238.86,0,1
40909,3,6,220.0004889,284216.1871,8.666666667,1933.5,1162.7,5113.625,9341.910021,0,0
8060742,4,0,0.496232233,2.977393396,6.0,0.0,6.0,2686914.0,4653867.233,0,1
48566,3,6,185.3148293,239406.1689,8.666666667,1933.5,1162.7,6070.75,11403.19895,0,0
8057786,5,0,0.620517844,3.723107067,6.0,0.0,6.0,2014446.5,4028236.36,0,1
53889,3,6,167.0099649,215758.318,8.666666667,1933.5,1162.7,6736.125,17127.6013,0,0
8008808,5,0,0.624312632,3.745875791,6.0,0.0,6.0,2002202.0,4001737.777,0,1
54001,3,5,148.1454047,215310.8276,8.666666667,2320.2,1291.888889,7714.428571,18356.51602,0,0
8007834,4,0,0.499510854,2.997065124,6.0,0.0,6.0,2669278.0,4620696.111,0,1
53886,3,4,129.9038711,215770.33,8.666666667,2900.25,1453.375,8981.0,19780.00362,0,0
8008786,5,0,0.624314347,3.745886081,6.0,0.0,6.0,2002196.5,4001734.535,0,1
53880,3,4,129.918337,215794.3578,8.666666667,2900.25,1453.375,8980.0,19851.87887,0,0
8006801,4,0,0.499575299,2.997451791,6.0,0.0,6.0,2668933.667,4620994.171,0,1
53812,3,4,130.0825095,216067.0482,8.666666667,2900.25,1453.375,8968.666667,19819.9857,0,0
8006781,4,0,0.499576546,2.997459279,6.0,0.0,6.0,2668927.0,4621864.157,0,1
55463,3,5,144.2403043,209635.2523,8.666666667,2320.2,1291.888889,7923.285714,18616.65099,0,0
53507,3,4,130.8240043,217298.6712,8.666666667,2900.25,1453.375,8917.833333,20121.08548,0,0
54539,3,6,165.0195273,213186.8938,8.666666667,1933.5,1162.7,6817.375,17501.4544,0,0
42863,3,5,186.641159,271399.5754,8.666666667,2321.4,1292.555556,6123.285714,14665.39076,0,0
42896,3,6,209.8097725,271190.787,8.666666667,1934.5,1163.3,5362.0,13736.92351,0,0
42865,3,6,209.9615071,271386.9124,8.666666667,1934.5,1163.3,5358.125,13721.47813,0,0
1789905,3,6,5.028199821,6499.227613,8.666666667,1934.5,1163.3,223738.125,632408.8193,0,0
6249259,4,0,0.640075887,3.840455324,6.0,0.0,6.0,2083086.333,3607353.188,0,1
1810310,3,5,4.419132635,6425.971242,8.666666667,2321.4,1292.555556,258615.7143,683680.8232,0,0
6228032,5,0,0.802821822,4.816930934,6.0,0.0,6.0,1557008.0,3112910.684,0,1
6226719,4,0,0.642392888,3.854357327,6.0,0.0,6.0,2075573.0,3594490.4,0,1
29779,3,6,302.2264012,390644.4138,8.666666667,1934.5,1163.3,3722.375,10198.46577,0,0
6234392,4,0,0.64160226,3.849613563,6.0,0.0,6.0,2078130.667,3598858.057,0,1
6228435,4,0,0.642215902,3.85329541,6.0,0.0,6.0,2076145.0,3595065.445,0,1
1812531,3,5,4.413717614,6418.097125,8.666666667,2321.4,1292.555556,258933.0,684646.4026,0,0
6225746,4,0,0.642493285,3.854959711,6.0,0.0,6.0,2075248.667,3593772.754,0,1
1832223,3,6,4.912065835,6349.117984,8.666666667,1934.5,1163.3,229027.875,647415.7462,0,0
6206574,4,0,0.644477936,3.866867615,6.0,0.0,6.0,2068858.0,3582743.632,0,1
1833891,3,5,4.362309428,6343.343198,8.666666667,2321.4,1292.555556,261984.4286,692680.4686,0,0
6204866,5,0,0.805819175,4.834915049,6.0,0.0,6.0,1551216.5,3101082.37,0,1
1822795,3,6,4.937472398,6378.66573,8.666666667,1933.5,1162.7,227849.375,635740.7069,0,0
6167880,5,0,0.81065131,4.863907858,6.0,0.0,6.0,1541970.0,3083270.702,0,1
1807657,3,5,4.425618356,6432.083078,8.666666667,2320.2,1291.888889,258236.7143,680564.9477,0,0
6159856,4,0,0.649365829,3.896194976,6.0,0.0,6.0,2053285.333,3552941.821,0,1
1807116,3,4,3.873575354,6434.008664,8.666666667,2900.25,1453.375,301186.0,734986.2866,0,0
6160852,4,0,0.649260849,3.895565094,6.0,0.0,6.0,2053617.333,3556105.302,0,1
1807116,3,6,4.98031117,6434.008664,8.666666667,1933.5,1162.7,225889.5,636584.9683,0,0
6157844,4,0,0.649578002,3.89746801,6.0,0.0,6.0,2052614.667,3554362.571,0,1
1807649,3,4,3.872433199,6432.111544,8.666666667,2900.25,1453.375,301274.8333,735070.1741,0,0
6155847,5,0,0.812235912,4.87341547,6.0,0.0,6.0,1538961.75,3076580.87,0,1
1807904,3,5,4.425013718,6431.204312,8.666666667,2320.2,1291.888889,258272.0,680629.6377,0,0
6155845,5,0,0.812236176,4.873417053,6.0,0.0,6.0,1538961.25,3075255.077,0,1
1807656,3,5,4.425620804,6432.086636,8.666666667,2320.2,1291.888889,258236.5714,680599.7868,0,0
6156893,5,0,0.81209792,4.872587521,6.0,0.0,6.0,1539223.25,3077783.869,0,1
1808042,3,5,4.424675975,6430.713446,8.666666667,2320.2,1291.888889,258291.7143,680716.1657,0,0
6154896,4,0,0.649889129,3.899334773,6.0,0.0,6.0,2051632.0,3550929.639,0,1
1842855,3,6,4.883726609,6312.48796,8.666666667,1934.5,1163.3,230356.875,650932.7019,0,0
6121876,5,0,0.816743103,4.900458618,6.0,0.0,6.0,1530469.0,3059590.805,0,1
1843005,3,4,3.798144878,6311.974194,8.666666667,2901.75,1454.125,307167.5,751766.8375,0,0
6118884,4,0,0.653713978,3.922283867,6.0,0.0,6.0,2039628.0,3532577.379,0,1
1842688,3,6,4.884169214,6313.060051,8.666666667,1934.5,1163.3,230336.0,650965.3744,0,0
6120868,4,0,0.653502085,3.92101251,6.0,0.0,6.0,2040289.333,3532999.746,0,1
1842838,3,4,3.79848907,6312.546192,8.666666667,2901.75,1454.125,307139.6667,751747.1404,0,0
6119842,5,0,0.817014557,4.902087341,6.0,0.0,6.0,1529960.5,3059260.369,0,1
109779,3,6,81.9828929,105967.4437,8.666666667,1934.5,1163.3,13722.375,37720.44991,0,0
6118846,5,0,0.817147547,4.902885283,6.0,0.0,6.0,1529711.5,3058751.703,0,1
94144,3,5,84.97620666,123566.0265,8.666666667,2321.4,1292.555556,13449.14286,35153.34214,0,0
6110850,4,0,0.654573423,3.927440536,6.0,0.0,6.0,2036950.0,3528089.634,0,1
97535,3,5,82.02183831,119270.0056,8.666666667,2321.4,1292.555556,13933.57143,36402.53547,0,0
6111430,4,0,0.654511301,3.927067806,6.0,0.0,6.0,2037143.333,3528042.58,0,1
97888,3,5,81.72605427,118839.8987,8.666666667,2321.4,1292.555556,13984.0,36526.11966,0,0
6109578,4,0,0.654709703,3.92825822,6.0,0.0,6.0,2036526.0,3526755.106,0,1
97596,3,5,81.97057256,119195.4588,8.666666667,2321.4,1292.555556,13942.28571,36506.46164,0,0
6110569,5,0,0.818254405,4.909526429,6.0,0.0,6.0,1527642.25,3054137.855,0,1
101746,3,6,88.45556582,114333.733,8.666666667,1934.5,1163.3,12718.25,35607.85989,0,0
6106853,4,0,0.655001848,3.930011088,6.0,0.0,6.0,2035617.667,3525788.893,0,1
86467,3,6,104.0859519,134536.8753,8.666666667,1934.5,1163.3,10808.375,30052.83178,0,0
6108880,5,0,0.818480638,4.910883828,6.0,0.0,6.0,1527220.0,3053777.369,0,1
83056,3,6,108.3606242,140062.1268,8.666666667,1934.5,1163.3,10382.0,28899.0294,0,0
6100975,5,0,0.819541139,4.917246833,6.0,0.0,6.0,1525243.75,3049564.176,0,1
87481,3,7,114.310536,132908.8602,8.666666667,1657.285714,1057.0,9720.111111,25881.93833,0,0
6063814,5,0,0.82456355,4.947381302,6.0,0.0,6.0,1515953.5,3029956.456,0,1
87370,3,6,103.0101866,133077.7155,8.666666667,1933.5,1162.7,10921.25,27435.61494,0,0
6062572,4,0,0.659785979,3.958715872,6.0,0.0,6.0,2020857.333,3498792.576,0,1
82606,3,6,108.9509237,140825.1217,8.666666667,1934.5,1163.3,10325.75,28802.31919,0,0
6057869,4,0,0.660298201,3.961789203,6.0,0.0,6.0,2019289.667,3497453.408,0,1
83043,3,5,96.33563335,140084.0528,8.666666667,2321.4,1292.555556,11863.28571,30887.65829,0,0
6056470,4,0,0.660450725,3.962704348,6.0,0.0,6.0,2018823.333,3496160.721,0,1
83101,3,5,96.26839629,139986.2818,8.666666667,2321.4,1292.555556,11871.57143,30942.9233,0,0
6055483,4,0,0.660558373,3.96335024,6.0,0.0,6.0,2018494.333,3495473.097,0,1
112032,3,6,80.33419023,103836.4039,8.666666667,1934.5,1163.3,14004.0,39213.38882,0,0
6028863,4,0,0.66347502,3.98085012,6.0,0.0,6.0,2009621.0,3480175.914,0,1
82572,3,6,108.9957855,140883.1081,8.666666667,1934.5,1163.3,10321.5,28883.5542,0,0
6056455,4,0,0.66045236,3.962714162,6.0,0.0,6.0,2018818.333,3496131.276,0,1
114181,3,5,70.06419632,101882.0995,8.666666667,2321.4,1292.555556,16311.57143,42623.01648,0,0
6024856,5,0,0.829895354,4.979372121,6.0,0.0,6.0,1506214.0,3011106.036,0,1
85585,3,5,93.47432377,135923.3511,8.666666667,2321.4,1292.555556,12226.42857,30913.31334,0,0
6006839,5,0,0.832384554,4.994307322,6.0,0.0,6.0,1501709.75,3000750.425,0,1
85496,3,5,93.57162908,136064.8451,8.666666667,2321.4,1292.555556,12213.71429,30992.2809,0,0
6004831,5,0,0.832662901,4.995977406,6.0,0.0,6.0,1501207.75,3001091.536,0,1
85457,3,4,81.91254081,136126.941,8.666666667,2901.75,1454.125,14242.83333,33452.06346,0,0
6005842,5,0,0.832522734,4.995136402,6.0,0.0,6.0,1501460.5,3000923.779,0,1
85425,3,5,93.64940006,136177.9339,8.666666667,2321.4,1292.555556,12203.57143,31054.56053,0,0
6003851,5,0,0.832798815,4.996792892,6.0,0.0,6.0,1500962.75,3001260.87,0,1
85529,3,4,81.84358522,136012.3467,8.666666667,2901.75,1454.125,14254.83333,33662.39099,0,0
6001878,4,0,0.666458065,3.998748392,6.0,0.0,6.0,2000626.0,3465183.281,0,1
72461,3,4,96.60369026,160458.7295,8.666666667,2900.25,1453.375,12076.83333,27932.01164,0,0
72614,3,5,110.1715923,160120.6379,8.666666667,2320.2,1291.888889,10373.42857,25904.8385,0,0
72724,3,5,110.0049502,159878.4445,8.666666667,2320.2,1291.888889,10389.14286,25963.39381,0,0
73359,3,4,95.42114805,158494.5269,8.666666667,2900.25,1453.375,12226.5,28340.68861,0,0
72927,3,4,95.98639736,159433.406,8.666666667,2900.25,1453.375,12154.5,28182.73625,0,0
72138,3,6,124.760875,161260.3621,8.666666667,1934.5,1163.3,9017.25,24182.05538,0,0
61609,3,5,129.8511581,188819.8153,8.666666667,2321.4,1292.555556,8801.285714,22080.29113,0,0
1807091,3,6,4.980380069,6437.417927,8.666666667,1934.5,1163.3,225886.375,638459.1309,0,0
4239040,4,0,0.943609874,5.661659244,6.0,0.0,6.0,1413013.333,2446678.228,0,1
1812354,3,6,4.965917255,6418.723936,8.666666667,1934.5,1163.3,226544.25,640326.7598,0,0
4232811,4,0,0.944998489,5.669990935,6.0,0.0,6.0,1410937.0,2443242.994,0,1
1812275,3,6,4.966133727,6419.003738,8.666666667,1934.5,1163.3,226534.375,640294.3736,0,0
4232787,4,0,0.945003847,5.670023084,6.0,0.0,6.0,1410929.0,2443295.821,0,1
1820876,2,4,3.295117295,6385.388132,10.0,2901.75,1661.0,364175.2,813796.7576,0,0
4208903,4,0,0.950366402,5.702198411,6.0,0.0,6.0,1402967.667,2430007.816,0,1
1821022,3,5,4.39313748,6388.171038,8.666666667,2321.4,1292.555556,260146.0,687733.5449,0,0
4206940,4,0,0.950809852,5.704859114,6.0,0.0,6.0,1402313.333,2428876.209,0,1
1821080,3,5,4.392997562,6387.96758,8.666666667,2321.4,1292.555556,260154.2857,687812.3614,0,0
4205902,4,0,0.951044508,5.70626705,6.0,0.0,6.0,1401967.333,2428275.188,0,1
1805225,3,5,4.431580551,6440.748383,8.666666667,2320.2,1291.888889,257889.2857,666688.9188,0,0
4207882,5,0,1.188246248,7.12947749,6.0,0.0,6.0,1051970.5,2102869.026,0,1
1823961,3,6,4.93431603,6374.588053,8.666666667,1933.5,1162.7,227995.125,635625.3195,0,0
4166930,4,0,0.959939332,5.759635991,6.0,0.0,6.0,1388976.667,2398836.225,0,1
1823262,3,6,4.936207742,6377.031935,8.666666667,1933.5,1162.7,227907.75,635665.6193,0,0
4167898,4,0,0.959716385,5.758298308,6.0,0.0,6.0,1389299.333,2405516.087,0,1
1823921,3,4,3.837885522,6374.727853,8.666666667,2900.25,1453.375,303986.8333,733586.1929,0,0
4163889,5,0,1.200800502,7.20480301,6.0,0.0,6.0,1040972.25,2078618.528,0,1
1823952,3,4,3.837820294,6374.619508,8.666666667,2900.25,1453.375,303992.0,733542.5537,0,0
4164909,5,0,1.200506422,7.20303853,6.0,0.0,6.0,1041227.25,2078459.618,0,1
1822962,3,4,3.839904507,6378.081386,8.666666667,2900.25,1453.375,303827.0,733593.6205,0,0
4174871,4,0,0.958113436,5.748680618,6.0,0.0,6.0,1391623.667,2405165.148,0,1
1810473,3,5,4.418734773,6422.07865,8.666666667,2320.2,1291.888889,258639.0,680780.0255,0,0
4157923,5,0,1.202523471,7.215140829,6.0,0.0,6.0,1039480.75,2071635.977,0,1
1810437,3,5,4.418822638,6422.206351,8.666666667,2320.2,1291.888889,258633.8571,680781.4293,0,0
4157906,5,0,1.202528388,7.215170329,6.0,0.0,6.0,1039476.5,2072297.58,0,1
1810457,3,5,4.418773823,6422.135406,8.666666667,2320.2,1291.888889,258636.7143,680815.0731,0,0
4155901,4,0,0.962486835,5.77492101,6.0,0.0,6.0,1385300.333,2391624.977,0,1
1810450,3,4,3.866442045,6422.160236,8.666666667,2900.25,1453.375,301741.6667,735328.0889,0,0
4154911,4,0,0.962716169,5.776297013,6.0,0.0,6.0,1384970.333,2392766.385,0,1
1810428,3,4,3.866489029,6422.238277,8.666666667,2900.25,1453.375,301738.0,735371.492,0,0
4163902,5,0,1.200796753,7.204780516,6.0,0.0,6.0,1040975.5,2077947.46,0,1
1810446,3,6,4.971150755,6422.174426,8.666666667,1933.5,1162.7,226305.75,637011.8491,0,0
4162909,4,0,0.960866548,5.765199287,6.0,0.0,6.0,1387636.333,2399121.784,0,1
1810429,3,4,3.866486893,6422.23473,8.666666667,2900.25,1453.375,301738.1667,735392.7487,0,0
4163912,5,0,1.200793869,7.204763213,6.0,0.0,6.0,1040978.0,2077950.594,0,1
1844297,3,6,4.879908171,6307.552417,8.666666667,1934.5,1163.3,230537.125,651453.8364,0,0
4116912,5,0,1.21450252,7.287015122,6.0,0.0,6.0,1029228.0,2057101.389,0,1
97865,3,5,81.74526133,118867.8281,8.666666667,2321.4,1292.555556,13980.71429,36469.18501,0,0
4114922,4,0,0.972071889,5.832431332,6.0,0.0,6.0,1371640.667,2375370.277,0,1
100011,3,5,79.99120097,116317.2051,8.666666667,2321.4,1292.555556,14287.28571,37315.20367,0,0
4114150,4,0,0.972254293,5.833525759,6.0,0.0,6.0,1371383.333,2374729.703,0,1
96062,3,6,93.6894922,121098.8736,8.666666667,1934.5,1163.3,12007.75,33596.27765,0,0
4115907,4,0,0.971839257,5.831035541,6.0,0.0,6.0,1371969.0,2375463.566,0,1
77268,3,6,116.4777139,150553.9162,8.666666667,1934.5,1163.3,9658.5,26828.42445,0,0
4107690,4,0,0.973783319,5.842699912,6.0,0.0,6.0,1369230.0,2370184.291,0,1
75205,3,5,106.3759059,154683.8641,8.666666667,2321.4,1292.555556,10743.57143,27967.56318,0,0
4106929,4,0,0.973963757,5.843782544,6.0,0.0,6.0,1368976.333,2371133.1,0,1
77260,3,5,103.5464665,150569.5056,8.666666667,2321.4,1292.555556,11037.14286,28730.37018,0,0
4104826,4,0,0.974462742,5.846776453,6.0,0.0,6.0,1368275.333,2369333.499,0,1
77100,3,5,103.7613489,150881.9715,8.666666667,2321.4,1292.555556,11014.28571,28708.06934,0,0
4105956,5,0,1.2177432,7.306459202,6.0,0.0,6.0,1026489.0,2052442.668,0,1
75684,3,4,92.48982612,153625.6012,8.666666667,2900.25,1453.375,12614.0,25870.92373,0,0
4077148,4,0,0.98107795,5.886467698,6.0,0.0,6.0,1359049.333,2353451.46,0,1
89682,3,7,111.5050958,129646.9749,8.666666667,1657.285714,1057.0,9964.666667,25865.56714,0,0
4066788,5,0,1.229471514,7.376829085,6.0,0.0,6.0,1016697.0,2031460.143,0,1
91740,3,5,87.2029649,126738.6091,8.666666667,2320.2,1291.888889,13105.71429,29792.11431,0,0
4061951,5,0,1.230935578,7.385613465,6.0,0.0,6.0,1015487.75,2027886.085,0,1
91886,3,5,87.06440589,126537.2309,8.666666667,2320.2,1291.888889,13126.57143,29749.19451,0,0
4061882,4,0,0.98476519,5.908591141,6.0,0.0,6.0,1353960.667,2340799.871,0,1
91882,3,5,87.06819616,126542.7396,8.666666667,2320.2,1291.888889,13126.0,29845.13074,0,0
4060903,5,0,1.231253246,7.387519475,6.0,0.0,6.0,1015225.75,2028229.72,0,1
84276,3,6,106.7919692,138034.5531,8.666666667,1934.5,1163.3,10534.5,29269.94683,0,0
4052938,5,0,1.233672955,7.402037732,6.0,0.0,6.0,1013234.5,2026087.672,0,1
84379,3,5,94.8103201,137866.0567,8.666666667,2321.4,1292.555556,12054.14286,31380.04735,0,0
4051005,4,0,0.987409297,5.924455783,6.0,0.0,6.0,1350335.0,2338204.505,0,1
84112,3,6,107.0001902,138303.6903,8.666666667,1934.5,1163.3,10514.0,29263.96214,0,0
4053897,4,0,0.986704892,5.92022935,6.0,0.0,6.0,1351299.0,2339110.375,0,1
84028,3,4,83.30556481,138441.9479,8.666666667,2901.75,1454.125,14004.66667,33895.37361,0,0
4051537,4,0,0.987279642,5.923677854,6.0,0.0,6.0,1350512.333,2339000.095,0,1
114162,3,6,78.83533925,101899.0557,8.666666667,1934.5,1163.3,14270.25,39998.28329,0,0
4022578,4,0,0.994387182,5.966323089,6.0,0.0,6.0,1340859.333,2321839.803,0,1
115827,3,6,77.70209019,100434.2683,8.666666667,1934.5,1163.3,14478.375,40513.40664,0,0
4020924,5,0,1.243495276,7.460971657,6.0,0.0,6.0,1005231.0,2009120.699,0,1
115685,3,6,77.79746726,100557.5485,8.666666667,1934.5,1163.3,14460.625,40454.0148,0,0
4019787,4,0,0.9950776,5.970465599,6.0,0.0,6.0,1339929.0,2320067.375,0,1
86549,3,5,92.43318814,134409.4097,8.666666667,2321.4,1292.555556,12364.14286,31242.64334,0,0
4006902,5,0,1.24784684,7.487081042,6.0,0.0,6.0,1001725.5,2000778.061,0,1
